"Geneid","SRR1166442","SRR1166443","SRR1166444","SRR1166445","SRR1166446","SRR1166447"
"YAL022C",56.0763378882571,56.7536816497397,58.2631348030561,29.4214587202967,32.0146784643714,29.2260952423187
"YAL023C",122.685470340884,127.474402601037,137.119076941196,110.506611828978,105.249056799336,115.080821285911
"YAL024C",6.8088866222854,6.5068307819202,7.24206640538489,7.27750845226281,7.26615852625327,8.25716005054734
"YAL025C",85.4492831508895,96.6291039616743,100.367613241793,114.608834952203,116.840160628806,121.363144676466
"YAL026C",24.4943024942295,26.3334713317989,25.980833393261,21.2397391208345,22.1539178882744,21.4598958884859
"YAL027W",27.383602966864,25.0693611015106,25.9028545592902,31.1026849328851,31.1628632812289,32.8082721088448
"YAL028W",27.8724489255037,28.157054425937,27.2996533264568,26.0609926209855,26.4356704818949,24.0663199165298
"YAL029C",20.7456741261645,21.0023244431432,20.8889468729862,18.0234988096135,17.5547983528341,18.8300226561595
"YAL030W",232.758245070324,231.126438691876,227.508446835264,231.425062466721,217.95118820706,209.839773328773
"YAL031C",41.6149755616887,40.2085181236203,40.5603988025307,32.6149048310674,32.6320998501356,31.7765385165582
"YAL032C",45.0706019087949,45.8219094955804,48.6123805698932,60.5479241555309,60.3193322932858,59.4655544934633
"YAL033W",40.2812557524064,38.4187702906662,42.8233624475781,45.8049598508725,44.1090707582019,39.7076285896565
"YAL034C",49.4119188825593,51.984543746151,46.5882106610905,60.7403883290764,69.1273497820057,60.9874308250979
"YAL034W-A",24.6127987904468,24.1722088387408,23.032191198424,27.7779151641974,26.7252259391412,25.6814927260749
"YAL035W",100.766226580226,105.624084415855,98.5862810168031,135.938579336526,133.717915111679,134.740342515919
"YAL036C",63.2927481852134,70.9847437566378,73.0203693020184,67.8164623502839,72.9956484782192,74.9404157602704
"YAL037C-A",18.3961640444061,18.5526408217255,22.1341826046057,19.5645921352019,24.6061050174588,19.6654479352948
"YAL037W",29.3103061453783,29.3288637865834,31.2436272761257,20.3966301378901,22.0319174140569,19.7143669600094
"YAL038W",3966.50304720739,3933.83607646954,4337.84556482427,3581.49589844433,3919.54618992195,3633.09206665495
"YAL039C",103.529523205463,109.129959444379,119.879399061484,409.66267886138,373.686515037433,382.636204493111
"YAL040C",28.5757969880835,33.3983632124094,37.552036080345,24.4378238758383,24.8638728033879,26.5641502531582
"YAL041W",45.581606465584,46.3361599558521,45.5057275006494,36.7139003140518,37.1839798817005,36.6015003676792
"YAL042W",222.655495104771,225.91317527918,229.682049900076,173.513355908637,179.129611203042,175.072910849599
"YAL043C",43.5446096750859,46.1937973596364,45.926756872633,35.4257998551723,33.6189905294611,34.3853442905939
"YAL044C",1182.89486403665,1097.32761721664,1105.29136140665,441.849107445679,418.815413211393,411.172698935617
"YAL044W-A",156.947453604077,150.560045733692,154.057525180846,264.793128482671,236.61653138744,252.913605405676
"YAL046C",87.9614902627484,86.1542071041763,92.1666666150027,125.717575232922,99.6318780710032,121.669630608074
"YAL047C",18.4699849274093,18.3562686260876,18.5341581716485,17.4983805280517,18.36571241271,16.7329918948632
"YAL048C",22.3917109861775,21.8501580910863,22.7038123039889,16.9938878083524,19.2036026570533,17.945586362472
"YAL049C",40.7024439282102,38.2341373925637,43.0586021923605,52.7297543143548,54.5203496488204,51.5428471086812
"YAL051W",20.3095055337575,21.1323897356325,21.2378854917403,19.5801492218234,19.6969424199694,19.1090733825453
"YAL053W",62.6502015287809,66.4161631842075,72.6008776882055,89.7574294140977,87.0485911896455,96.6800911886962
"YAL054C",19.671528358409,18.1297403296458,18.649560106848,57.6096650192445,49.8686961856584,53.4919463690935
"YAL055W",59.457215281644,56.4125658743714,52.3623221768486,77.6278338034853,72.9439012529019,72.6390219591542
"YAL056W",60.5444695195862,62.7366694624802,59.8612970203199,62.2671515895302,62.6491756943864,62.289171646885
"YAL058W",31.5441182669985,32.098148022651,33.3360371956294,23.0023832903246,23.7581809214298,23.0277312800967
"YAL059W",54.5839233618058,58.6989044165635,56.0222786389899,62.8624688432255,67.6001142828801,66.7348052821439
"YAL060W",141.813771125611,132.058128417646,127.563216955158,210.227351488267,191.047690924646,194.773510921191
"YAL061W",63.880459594391,58.4862964230547,58.7873034697385,56.6805508316393,50.8931693622666,51.458706206124
"YAL062W",145.984406592563,140.279615817659,139.259136932273,336.323247008981,335.76873532234,321.763368357314
"YAL063C",2.30125861628814,2.28699450268797,2.06645305991837,2.61539962115153,2.77603099634274,2.9183544555023
"YAL063C-A",5.02575615646145,5.75733377957923,7.29486752722668,7.45502499679978,9.41715130297807,6.28483387622823
"YAL064C-A",10.1396179772317,10.1729361118784,8.27308646072738,10.1022500274135,7.85998455209193,10.0004738516099
"YAL064W",0.774575328185519,0.965133565249181,0.902841658872074,0.900340879636148,1.38779071833361,0.534762180696612
"YAL064W-B",3.33158876394756,4.06917444475138,3.2923507343711,3.00006212935309,2.74357951346605,2.88013646926364
"YAL065C",3.42254214779648,3.55378638366946,2.8257544168186,1.86857215682062,2.33603753252169,2.59919292478121
"YAL067C",55.5291618377443,53.182788516677,40.9717600454046,15.5382521108311,17.9623441519767,15.2407221498535
"YAL067W-A",0.363082185086962,0.329022806334948,0.564276036795046,0.511557317975084,0.495639542262003,0.133690545174153
"YAL068C",8.43790995425237,11.1595834479225,10.8984553552894,11.6956377226965,9.33932360625924,10.1604814332356
"YAR002C-A",264.528477065812,265.666972378136,270.662695721973,277.096647583885,270.614684261033,278.443375277171
"YAR002W",56.1934677615701,57.2199094286158,56.0681389449537,41.0526642331738,41.6447357620586,40.9806084473837
"YAR003W",51.65573931907,51.2998181605515,52.6269997408101,37.9314360159249,37.0510870936842,39.4521738086761
"YAR007C",43.9348901735775,41.8236299954042,42.0231424058202,65.3181385748893,65.1024929305558,61.3876032573947
"YAR008W",42.1912023192357,40.4682156970424,41.56424575378,52.2322263275081,46.8127956075576,52.5326340769103
"YAR009C",1.23716892696298,1.03755339987105,0.967330348791508,0.285822501471793,0.267488006935049,0.297090100387007
"YAR010C",0.187715959636797,0.245710153181352,0.145867274817767,0.123423352908274,0.128124507523511,0.023039640438176
"YAR014C",61.6401045938621,63.6178726066715,63.7989561320033,42.4485939436136,41.9660094684825,42.9459222269579
"YAR015W",393.30039969205,407.096595898102,338.190663407627,289.422134143386,296.410205344225,287.968563356949
"YAR018C",31.7713567097197,31.3718718003589,33.3440546146504,22.43530828301,22.095747208593,21.6026749738748
"YAR019C",13.0942952275055,13.5672132368105,13.7781739569022,11.8429454167524,12.1215639848589,12.2655247660701
"YAR020C",53.5459774863963,54.1790887764881,48.0541503477781,178.007330731959,198.264667610913,175.449741891765
"YAR023C",34.0329034821512,33.3409777086081,33.1762960966776,23.5862027407712,25.4263085180408,24.4980496779126
"YAR027W",112.754454619633,110.441988659764,103.487268748149,105.82820339452,115.000974810097,100.700703696348
"YAR028W",93.7421550773459,92.9645772066614,92.2939490480477,50.6576708853693,50.4518871934016,47.5164642345786
"YAR029W",73.8299383648831,63.1255844616313,64.7563179825995,50.075322741945,55.1217256267649,46.467268421331
"YAR031W",13.1049596704297,14.5239543362749,13.6615191650814,12.378660558573,11.5588445758962,11.8595585959841
"YAR033W",12.5641886345837,12.2723173267855,13.2304721818753,9.23154159178186,8.7759835546902,8.60398214984635
"YAR035C-A",18.3961640444061,14.2007868018145,15.8833254801569,12.6714642319162,10.4635014477534,8.65522492460813
"YAR035W",143.466014796891,142.086841048894,147.588529862256,106.406896309271,102.083015141876,101.900177164718
"YAR042W",25.0259002033867,26.1414015717829,24.5804146759989,25.4981851457778,24.8615962489892,26.1147445416048
"YAR050W",2.3264329692048,2.31414133315599,2.55832041909744,2.14361807729897,2.49205499370096,2.70858087622016
"YAR061W",0,0.0248565937191412,0,0,0.0280829561719028,0
"YAR064W",1.74763558421858,1.58369644115888,1.822611598848,1.2441073973154,1.31840118241693,0.914443328991207
"YAR066W",0.586152285728625,0.204295206547844,0.210220484296194,0.114348106370901,0.461625063871474,0.249031407677344
"YAR068W",0.397447988613712,0.463069134841779,0.463263659837908,0.28798782345264,0.29065281799315,0.376314127156875
"YAR071W",3.67530200459822,3.45520815997327,3.34466180784072,2.6749638216851,2.61587536193835,2.75722466243787
"YBL001C",687.140527449149,631.732144297864,640.824111729414,995.359971864068,869.427283153042,955.18202121399
"YBL002W",1493.15531493763,1419.70682163378,1375.08085421108,874.704107137142,911.751467061058,957.625375082459
"YBL003C",1505.51163564916,1388.60158475494,1370.14282820077,859.299366811175,869.776591020921,918.72142643678
"YBL004W",7.4573062746169,7.89074261928866,7.09734362398709,11.3236719803768,10.6254465784203,11.7859955037493
"YBL005W",30.5504361945229,29.715103725456,29.7275863765382,18.1538445066302,22.7380347223391,18.8026104721495
"YBL005W-A",0,0,0,0,0,0
"YBL005W-B",2.35145501687369,2.25901101574741,2.28912512554453,0.641946666625784,0.916872009570649,0.72891667902127
"YBL006C",135.430323697078,129.311416306314,136.296044489738,127.331986382695,122.422966938715,116.705198340867
"YBL007C",55.2180442039723,57.7709431019235,58.0238929980526,70.7117668293424,65.6628839045402,68.5200016975473
"YBL008W",17.9696180291077,17.6120444079062,17.9367316190749,16.5591286310337,17.3226314693306,17.8684328653454
"YBL008W-A",1.60966435388553,1.7712394407698,2.81432673351529,0.874763013737394,1.88343026059561,1.14305416123901
"YBL009W",17.1733761832565,17.3107144233024,16.9449510015411,16.3897826437323,16.2192000284674,18.1447888519673
"YBL010C",43.3717390726656,42.6847570486539,41.1298995930112,35.0873705470626,34.4848707856385,34.6396484449813
"YBL011W",48.7377319781732,51.4811017645415,53.0137336568946,43.8813867359027,46.8627187208724,45.2676185959682
"YBL013W",7.66506835183587,8.60479213250768,8.40097532392625,7.87238356199269,7.82420033630516,8.08794541949105
"YBL014C",18.3242237380872,19.5575567564461,19.0586595712597,19.8692291736057,18.6343854274572,19.923625603719
"YBL015W",77.6513603733991,73.2299462954722,74.662178454874,183.045497759664,187.753337268293,194.495136050249
"YBL016W",77.014449474039,72.7567945759879,76.8658730122337,52.3430071999048,59.0301094387241,53.3281765620108
"YBL017C",46.5958534846286,46.9727951768111,47.913106848346,44.9266472709348,46.5314558369302,45.8121960318802
"YBL018C",110.72019628219,107.67394107015,104.172094016686,130.561643841402,124.179898151957,134.891764699449
"YBL019W",28.1062314382864,27.933467888306,28.1715623667485,33.3562863843561,35.3549864656912,32.178108185871
"YBL020W",42.711093911795,43.4447435620428,42.7358136527838,46.153679859103,46.1194749029326,46.861907410332
"YBL021C",82.9730433451143,76.0519198422215,81.4075200945902,93.4153054363549,77.3505324265302,90.7436100416562
"YBL022C",46.477081117481,47.3800578284144,46.9125363288919,56.9941616318653,55.7555148573146,54.2967526326349
"YBL023C",22.8099732541399,23.5669684206128,23.7742675893867,25.5997645549437,26.0841003294226,26.7633394714343
"YBL024W",47.1317779531864,51.6055060081047,48.44124429742,51.1151059316721,54.5369915604584,53.353652139195
"YBL025W",61.1735455038298,62.0005167663499,64.9149336576,41.8075473841007,46.5052471879944,44.1911350007166
"YBL026W",169.877077347562,166.70488854304,170.311439230588,213.344979461509,208.550663230535,215.592715411469
"YBL027W",1326.89594813981,1419.40438652897,1334.68210983132,1597.53211715803,1532.12095304031,1580.59657748498
"YBL028C",106.336705247338,113.421643793769,118.935677176062,107.406000772907,102.884578254031,104.073716362862
"YBL029C-A",132.161915371654,124.589969332167,126.962108278885,232.042399433498,218.180526503734,237.755265537714
"YBL029W",123.28357681218,118.218970694912,116.369584373319,187.688615974307,225.886735365598,189.087367998889
"YBL030C",72.9503056933345,68.3019715754714,73.133004593274,361.800276221641,329.77742070711,381.002128226848
"YBL031W",31.9355237172064,33.218039000243,33.8399168968829,24.8867353629649,24.6957153638569,24.3372003651544
"YBL032W",82.9994469385703,81.8250434602619,88.0994426976266,73.2989322273032,73.0692053979764,73.2512195474632
"YBL033C",152.991219762366,183.182654982844,198.993738316931,287.407686131985,271.19218376553,285.726833368158
"YBL034C",7.91010752503854,8.36277165445437,7.88868335191807,8.57686324932598,8.44682395603977,9.13369566092054
"YBL035C",21.5360192389541,22.6208616464919,21.4728611962262,22.853424658547,22.5824888894361,23.9332586734715
"YBL036C",217.188820462252,205.376545827153,205.69829945959,109.492300737569,119.101413572161,110.544462725164
"YBL037W",15.0522219447163,15.3706456687833,15.4130954494943,18.0750252351196,16.8701014569919,18.4492952340331
"YBL038W",96.4022158721881,89.4697266622626,97.1353972524142,156.714815927928,156.49446285464,155.546941083054
"YBL039C",47.909320325992,57.7000109914058,54.1607706351383,61.8836179526714,61.7472869055614,68.6182858172138
"YBL039W-B",86.3086696416719,87.1033042637386,90.2371428841412,163.677879459308,151.773088499663,162.56770293177
"YBL040C",184.003449907798,179.131980234431,176.16954357849,150.848021924493,148.790990587053,151.252621335667
"YBL041W",261.461182771631,260.665825721845,279.594112793625,421.749837220093,418.868663740727,417.083564288276
"YBL042C",45.3724139751484,50.0244903823295,53.9747662820612,106.672489730754,107.267239060485,112.797219661155
"YBL043W",40.5000820822583,49.8499308181998,55.8502049441795,98.1000382330824,93.6240042330959,104.00709870223
"YBL044W",2.91646503143023,2.57511616448599,4.35822955248207,1.3907704644786,0.842184262867957,2.14774404279778
"YBL045C",107.967006444025,100.750902071427,95.9293903426548,370.193255983384,360.52474005768,379.065821505889
"YBL046W",45.0747639368592,46.0512825590616,44.2190703313801,39.3533406079547,41.9723711920063,39.9063252671879
"YBL047C",53.3182598262435,54.4987472096567,54.5216409155688,60.7537611984974,54.6358315103315,59.8821427450827
"YBL048W",123.643448721537,115.090490359522,112.160713775262,126.653721818047,151.036618974687,135.114863674662
"YBL049W",256.95073735406,246.219522430836,253.221916166652,286.469153851267,325.670836787162,265.707554027421
"YBL050W",171.435924652733,160.360999439781,164.550980927915,186.403804580704,184.518312731731,173.24834553053
"YBL051C",42.8281397595852,42.947066577568,39.7759780914511,41.5283607119576,41.2017965079474,41.5987423701531
"YBL052C",27.3620829386449,27.1496543240168,27.4731895414588,24.7942978145866,24.5162857238588,24.9493552501207
"YBL054W",28.048904113334,30.4252268063344,31.6745518296778,27.0522402220436,29.5225903015415,32.2778792299178
"YBL055C",37.1655199608347,37.1803623731435,40.070332216706,20.7846104563433,22.4528261376494,21.4606827408438
"YBL056W",128.498578698239,129.933842232214,128.152020859675,116.386379652907,122.985184926952,114.949924274517
"YBL057C",119.619076250468,121.20003738811,130.706849250343,74.5943580029123,71.191861524906,72.8735008058384
"YBL058W",168.971369978631,163.795416431676,159.73137444399,179.152198767308,185.855476658775,165.515201083393
"YBL059C-A",107.70117858725,98.1285593923806,97.7582584836655,141.729280205533,151.273694112384,147.973556873123
"YBL059W",31.7665719323507,30.977892948333,31.9426775055835,43.1669995782439,44.415945578479,43.0511120521634
"YBL060W",30.5354932248717,29.1612403141786,31.0884929865062,23.1122785929324,24.1314502138813,23.1712141987598
"YBL061C",50.8071962488977,53.1446574379678,51.3758354304357,35.2749963263209,35.3312061080167,35.5106639474347
"YBL063W",7.24597108943333,8.03541549092352,7.35639361998003,6.97153257151224,7.30845465330042,7.36452161437763
"YBL064C",315.789113701207,286.070678965462,282.476153274534,775.845791522407,836.616846290525,759.088792267764
"YBL066C",9.14204496897813,9.11145953046382,9.42424468763877,16.7694632862683,15.5723128595808,17.570823853646
"YBL067C",33.6566183085157,33.9650067031542,34.5573809753266,38.9095420132984,44.4167243274153,39.4465749760913
"YBL068W",53.7820575732484,58.3722010341838,56.2619446595281,49.5074847326199,50.7719808781356,50.3674018448776
"YBL069W",27.3161645171007,28.4755210778751,30.5680139560554,20.5964872898582,21.3966437744409,18.4306407393577
"YBL071C",64.2079706210096,65.6299342759251,63.1824808966725,50.7305929002398,52.8457616807895,54.3536433952702
"YBL071C-B",20.6260021103947,22.9850679657828,17.5438549621733,10.6031880453017,14.5537792864206,13.8552019544122
"YBL071W-A",98.8516766723507,105.044164708446,111.216767300363,87.3123564983401,79.4217579769234,90.7098402653928
"YBL072C",417.940711983982,472.164642027626,426.876225507186,525.496109612327,517.521658172615,520.813135356352
"YBL074C",24.2095585809108,23.6477440208526,23.5807151668537,15.7697601977128,16.7445415022054,16.1825645299006
"YBL075C",35.0942206385593,33.9949738098154,32.79051455665,190.75515920761,180.751353316853,182.654193149782
"YBL076C",177.429544916644,185.239737753837,172.299295052546,129.867478257743,129.251059868554,135.050126934582
"YBL078C",156.601243920389,145.796139810523,134.560706774371,178.840438364089,211.008034280288,162.826020256344
"YBL079W",17.7229843887558,18.3286645587075,18.8531269060125,20.5954405718256,18.9721451399984,20.5237668870947
"YBL080C",25.3371521386515,25.005733281456,27.7921564617044,25.7228385999368,24.7069910568908,24.407650970614
"YBL081W",25.6250089941049,28.6876976219053,28.5318761369159,16.0570771807984,17.1754548154586,17.8427966632431
"YBL082C",33.3255128604001,33.3591372825234,37.092236562484,25.6139758270819,26.0151369328457,24.7703240169731
"YBL084C",23.8859284133889,24.2150381579317,23.5189360000149,22.159126320761,24.4796304621551,22.3021898126094
"YBL085W",36.8767141624104,37.8867022432934,38.3932034943516,36.5718114883619,34.7023465446134,36.3022297894912
"YBL086C",37.9740945156477,34.0370687849655,33.0131689021719,41.1760919909127,40.5925601132652,36.8779786495383
"YBL087C",570.681001986249,639.39780801327,578.714143214781,721.052643271976,699.462325040038,725.222768966457
"YBL088C",7.26476922987485,7.30081308863172,7.1064778349884,8.45060395863001,7.82285596043659,8.69180352161657
"YBL089W",28.2741043030328,28.1042697967669,28.0849997009187,20.0815161414497,21.5366155885498,20.1663468446612
"YBL090W",94.4095272728368,93.5607773339872,103.959934554251,125.415461295384,121.999724183525,127.006017915445
"YBL091C",191.590381457736,192.283422981812,193.947824722688,126.806088689642,132.174851107913,127.487557319864
"YBL091C-A",100.917593095875,94.197733895485,96.6130346180791,111.554374226612,112.524256762289,101.085244259066
"YBL092W",2249.1065903451,2471.11364746033,2271.18520339609,2970.60319243531,2926.14613578414,3006.33909033318
"YBL093C",269.990760534077,300.295095606264,333.037759544624,314.298964372695,312.044339328997,322.37690411696
"YBL095W",31.0901960602878,28.2044986704738,31.174689383378,41.2311422957158,43.2980462122165,44.8410914913277
"YBL097W",4.56858378586244,4.71410512634955,4.78550922330951,4.81988627436762,5.05158447378294,5.16771506008276
"YBL098W",149.044843179733,141.861882376214,132.538771236886,82.9348708324274,98.3796110089856,82.4299361394822
"YBL099W",180.811381582977,174.85694078498,171.088287661739,567.752170430096,545.090933661756,577.323765539748
"YBL100W-A",0,0,0,0,0,0
"YBL100W-B",2.43020458396181,2.46104601170522,3.02026784240902,0.921842844736433,1.0686003454452,1.14147674362847
"YBL100W-C",15.6367394377452,11.8777233086916,9.38108911171765,14.7737753431204,15.0674420847649,12.7006017915445
"YBL101C",21.1440704803773,20.5175247437588,20.2629606880239,27.068794668781,27.8302932960998,26.6735357840309
"YBL102W",200.8247908181,195.067873052099,189.458291742996,137.802173522088,131.229747323907,127.993842499232
"YBL103C",68.5606524447578,70.3617861191416,65.7804500224402,42.7262756059551,42.2901640649138,43.5002131176515
"YBL104C",20.5562526039995,21.1309276430399,20.8233607341633,20.4307819698692,19.6409690794547,21.0446160195602
"YBL105C",30.3648488979498,31.1631056838053,31.2237638589412,40.8830214059212,42.1646409902438,42.8645310464628
"YBL106C",29.7595710134779,30.6120302255346,28.9823558483248,21.7041980416918,19.4118133683544,22.140000590918
"YBL107C",122.843420306681,120.92451052183,122.069806396419,116.674538910671,128.063697160803,115.014586782312
"YBL108C-A",0,0,0,0,0,0
"YBL111C",0,0.0124779108190898,0,0.0232804527940757,0.0563901275627429,0
"YBL112C",0,0,0,0,0,0
"YBL113C",4.03648492273223,3.72090356521036,3.94779754368085,4.78502845121309,4.58388449300067,4.0744427437187
"YBR001C",45.8726369737271,43.1597035382878,40.2492822762848,37.7831912036809,40.2972082644721,36.7390519429673
"YBR002C",94.4806473918277,100.923255694611,100.338896382573,107.396378984283,111.726133054496,109.641153305682
"YBR003W",70.6350602548925,68.6514646489482,70.3666503352709,57.7925944190687,64.41013612712,56.4614094834233
"YBR004C",30.1374945520109,32.3422848279355,31.5461508773231,22.5566130936073,26.8627495693245,23.2707800567655
"YBR005W",84.8028777093766,80.353314267358,81.7620156492561,86.3680865484438,90.167023457019,84.8447678560378
"YBR006W",91.6298893818259,83.938254622826,81.7225800759155,78.5842436080375,81.4073019263465,71.7354472274227
"YBR007C",55.3881791242023,58.2562334386161,55.7010121477292,35.8925828160363,38.6269313282262,38.2017558364938
"YBR008C",48.0679368336986,47.7492599697506,47.1031734321373,28.8223879045634,32.7970733903353,29.3154874139258
"YBR009C",2657.27283035664,2457.37432097027,2457.12372503066,1365.75179247359,1355.07374277949,1499.45258689712
"YBR010W",2125.89831497107,1964.44067199916,1979.12612000283,1967.81238924828,1942.68270164063,1998.12912973894
"YBR011C",1847.31341057724,1828.2548279972,1732.85840103708,1132.3591221963,1177.76518327072,1107.66887346979
"YBR012W-A",0,0,0,0,0,0
"YBR012W-B",1.6906186417896,1.46562435204285,1.48860984820666,0.623882574289188,0.696640555417573,0.653338999595387
"YBR013C",72.3110755899347,66.9384244765131,64.2449970815652,73.809063859962,78.2347954401255,71.7486304285409
"YBR014C",130.441427893301,124.783512159423,123.346869160792,121.132760682241,127.500842641301,117.194180452958
"YBR015C",58.9876999249978,59.9357040748389,59.8094854786241,66.912381548757,68.9278783497241,66.0771108592866
"YBR016W",234.729348969709,226.990028469651,229.052328610355,194.090398224593,193.964116372192,197.22360859552
"YBR017C",42.0569539252418,44.2792854117042,43.4332905492614,41.171290773509,42.2593383824609,41.2278947383413
"YBR018C",17.4688369740477,16.8521835557133,15.8043416409163,12.8393917365997,15.1906091862752,12.652152629397
"YBR019C",7.09566327427092,6.65628804968282,6.72375203272497,4.96532148749987,5.26015165637775,4.57221664495604
"YBR020W",0,0,0,0,0,0
"YBR021W",19.208612929648,20.9827288733985,19.9374566249934,44.9615311372069,47.5165094924713,45.4016465305308
"YBR022W",88.2602477186674,84.4294702368263,85.5892624574689,101.738979225687,105.281635353519,100.577349917759
"YBR023C",30.3315826546918,31.253592311757,31.7039894704263,32.0629736615162,29.4306169365798,33.243770727096
"YBR024W",49.2797904368362,48.6866595016429,48.0680970946668,53.9662480292444,57.7813952464184,51.3407108182701
"YBR025C",329.454340380072,349.658228247871,322.071619239469,440.536067160149,489.95411753798,452.668739904002
"YBR026C",116.629748685729,111.924174512624,109.238508981441,140.533522603574,144.495187709212,130.646190397431
